11/09/2020 00:00:37|INFO    |root                            |Throttling opensubtitles for 20 minutes, until 20/09/11 00:20, because of: ServiceUnavailable. Exception info: '503'|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=34&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=366&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=198&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=65&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=281&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=266&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=110&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=182&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=195&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=396&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=61&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=269&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=491&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=280&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=423&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=117&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:06|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=188&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:06|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=49&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:06|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=70&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:06|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=481&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:06|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=443&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:06|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=196&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:06|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=138&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:06|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=112&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:06|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=30&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:06|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=157&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:06|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=484&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:06|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=6&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:06|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=46&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:06|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=20&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:06|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=172&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:06|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=362&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:06|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=128&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:06|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=146&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:06|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=171&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:06|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=245&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:06|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=288&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:06|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=71&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:06|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=348&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:06|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=247&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:06|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=312&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:06|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=244&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:06|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=353&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:06|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=186&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:06|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=113&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:06|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=277&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:06|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=507&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:06|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=412&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:06|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:06|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
